Portuguese,5894
lawn,968
captivatingly,969
montage,11708
average,970
drive,971
walls,19957
roundelay,972
unapologetically,973
wind,10839
butchered,5930
Chen,975
Short-story,10755
salt,11711
review,20007
Gilliam-esque,976
bump-in,977
lulling,11713
less-than-magic,11714
walking,11715
surplus,5961
Jean-Luc,10841
upbeat,18668
imagines,978
merit,979
hang-ups,980
bright,981
Roland,982
inconsistent,983
Hornby,11717
aggressive,985
imagined,986
afterschool,11649
substituting,20480
slot,11718
slow,11719
Anne-Sophie,987
Sheds,19604
punchy,988
gourd,11721
haunted-house,989
mothball-y,990
aimlessly,991
liberation,992
tears,11723
going,6051
dancing,17802
dreamed,10843
outrage,993
ham-fisted,19817
semi-amusing,12601
Thriller,995
graceless,11726
guarded,996
psychiatrist,998
assistant,999
off-handed,1000
Melodrama,11727
mismatched,16986
cursing,11728
simplistic,1001
Magazine,1002
frisk,13287
outlet,11729
mysticism,11730
crossed,19358
Ryosuke,1003
conversion,19914
prime,11731
undemanding,1004
prima,11732
keenly,1005
artist,6151
hinges,1006
Jeff,12602
middle-class,1007
Brutally,1008
absurdly,11736
worried,1009
Asquith,3096
wearisome,19811
bombs,11737
recoiling,1011
worries,1012
uncover,1013
marred,11740
where,6191
hinged,1014
vision,1015
Patricio,1016
doltish,20921
artistically,1017
Africa,12603
Ringu,1018
fable,11743
Rings,1019
notice,14421
self-actualization,20461
beer-soaked,12604
gangster,11744
impressions,1020
connected,15705
aroused,1021
semi-autobiographical,1022
Ballesta,1023
intoxicating,1024
refreshes,1025
clips,18137
brave,14059
undogmatic,4006
enlightening,11748
That,1026
tinged,21641
alarming,1027
sites,1028
Jonah,1029
well-contructed,18140
moldy,1030
refreshed,1031
affecting,6326
navigates,6329
enjoys,1032
welcomes,1033
screed,1034
panache,1035
mature,12606
useful,16857
aberration,11756
Harbor,1036
farts,1037
screen,1038
Sense,7266
supermarket,11758
gratefully,6372
Directors,11760
concentrate,1041
awards,1042
commodified,11763
menacing,1043
nail-biter,1044
spark,11765
undermine,11766
massacres,17123
too-frosty,15118
Copmovieland,6398
puerile,1045
farcical,11769
many,1046
jokers,11770
Kane,1047
ineptly,11771
Bogdanovich,1048
Supremes,19988
dissidents,21008
madcap,11772
s,1049
WWF,6430
workplace,1051
tit-for-tat,1052
concentrates,1053
mosaic,14976
modulated,16637
expression,11775
riddle,1054
Bazadona,18148
charmers,1055
Eudora,1056
stream,19726
extravagantly,1057
Yes,21503
crooning,17670
compels,1058
Were,3710
self-regarding,11776
formalist,11777
Leavitt,1060
thrill-kill,11779
gaiety,1061
amateurishness,1062
3000,1063
ante,11781
pile-ups,1064
dislocation,11783
Horton,1065
considers,1066
boat,11784
narcissistic,11785
caring,1067
welled,19961
Pepper,1068
Dolgin,20029
companionship,6529
A.C.,1069
Screenwriting,16248
stretch,11791
mounting,11792
vacation,11793
needlessly,6554
raging,12614
matured,10858
Lynch,1071
motives,1072
demanding,19057
reflective,11797
hilarity,1073
tank,16541
wants,1074
Orson,15421
enable,1075
Quills,1076
Legendary,10860
rekindles,11801
Whenever,11802
thousand,11803
formed,1077
tawdry,19901
readings,1078
photos,1079
tightened,1080
Davies,11806
Greatest,11807
abject,1081
Entertaining,1082
dictate,18524
former,1083
queasy,1084
guffaw,14429
profane,1085
well-drawn,11809
Goodall,18046
crisper,3715
pretence,1087
engineering,18153
Him,1088
intimately,11811
tragedy,13792
revelatory,7278
hack,19949
overcome,16250
aimlessness,1090
Peppering,13682
squeezed,1091
situation,1092
endured,1093
pleasurable,16251
spotlight,1094
succeed,20730
twisty,11813
grown-ups,1095
unlikeable,1096
cafes,20039
strong-minded,11815
perkiness,10864
twists,6736
hard-edged,11818
engaged,1097
dubious,1098
Looking,11820
blah,11821
SECRETARY,13141
limping,1099
hopefulness,11822
Aggravating,11823
grievous,10867
pinks,1100
engages,1101
technology,1102
fame,11826
Attal,11827
binary,1103
debilitating,1104
formalism,12622
paperbacks,18388
splatterfests,1105
Replacing,1106
fistfights,1107
message-mongering,11831
perpetually,1108
aged,17796
helpfully,11832
surveillance,11833
Freddie,11834
Terri,21342
interact,20570
Blood,1109
spot-on,1110
homophobia,1111
inoffensive,11837
sterling,1112
visually,1113
barbed,1114
edged,1115
yammering,1116
infuriatingly,11839
deft,1117
I,11840
boosted,1118
devolves,11841
yesteryear,14320
callow,11842
hypnotically,13038
Naipaul,11843
domineering,6888
edges,1119
dreaminess,1120
Clean,1121
WWII-era,6904
cheery,11847
bad-luck,16338
Shiri,20709
Appropriately,1122
tracking,1123
Fidel,7288
idiotically,1125
innuendo,16671
'40s,6943
detachment,10870
Graffiti,1126
comes,14434
bravura,11852
trains,11853
quixotic,1127
Merci,21565
pressure-cooker,11854
dimension,1128
persistently,1129
summer,11855
neighborhood,17501
Theirs,14444
recycles,1130
being,1131
composing,7292
Diesel,1133
wreaks,11857
rest,1134
recycled,1135
Daniel,11858
fateful,1137
Clericks,12629
Measured,21365
Jeremy,1138
forewarned,7293
Judith,11860
serious-minded,1140
trimmings,2969
blondes,11862
presumption,7048
low-tech,10873
germinate,11863
grounded,1142
relevant,12128
science-fiction,7077
ultra-low-budget,1144
instrument,11866
Magimel,11867
Les,13919
Raimi,21249
overview,3728
Ourside,1146
Gloriously,1147
Crane,1148
sleaziness,10875
joyful,11869
skies,11870
P.T.,1150
starving,1151
Hitchcock,11871
aspects,1152
around,1153
unerring,1154
represents,10876
sportsmanship,1155
sums,1156
rhetoric,16263
unveil,1157
dark,1158
Mai,7297
unedited,11872
traffic,1160
darn,1161
glacier-paced,11874
vacuum,1162
world,1163
Forster,1164
sampling,20051
vague,11876
dare,1165
clobbering,10878
sensational,1167
parent-child,1168
sitcom,17728
stranger,11880
unrepentant,1169
action-oriented,11881
Peaks,13493
quick-cuts,9503
Sergio,1170
Peter\/Spider-Man,1171
exploit,3731
Yourself,11884
discarded,11885
Distances,15202
expository,1173
Notwithstanding,1174
Sharp,1175
travelogue,11887
poking,11888
stationary,11889
agreeable,11890
fogging,1176
auditorium,11891
94-minute,11892
satisfactory,1177
Perry,11893
grub,1178
arrested,11894
presentation,13466
Seriously,1179
elements,12638
metaphoric,11896
demeaning,1180
racial,11897
divine,1181
wisely,11898
thinks,11899
scandals,7305
authenticate,11901
dimensions,11902
Shame,1182
riveting,7317
memories,1183
symbiotic,1184
lend,18172
spookiness,1185
Illiterate,17109
beckons,11906
Ratliff,11907
tots,11908
victories,16268
exit,11910
runaway,20055
Fanboy,15362
respects,21230
restoring,1186
refer,1187
unsuccessfully,11911
biased,1188
holiday-season,1189
arrow,178
zest,1191
intimate,11914
retains,1193
writing,19093
Expanded,1194
carried,21113
sprung,7379
phoney-feeling,11917
substance-free,1195
byzantine,12591
throwback,1196
prepared,7306
went,16269
spotlights,11920
exasperating,1199
stone,11921
Revolution,1200
breezily,11922
fuhgeddaboutit,11923
origins,1201
package,1202
Imposter,1203
disabilities,1204
favorite,7439
slender,11928
meal,7047
all-night,20534
frights,1205
neighbor,11931
slights,1206
Message,11933
mean,7067
Everlasting,18341
gesturing,11935
mopes,11936
dilettante,11937
filmmakers,20058
Julianne,11938
shapely,1207
ominous,3565
No,1208
Na,1209
antidote,1210
tortuous,20915
Widowmaker,1211
dour,16272
accumulates,11944
lumpish,14446
Acting,11945
ineffable,1212
lively,1213
parties,11947
bargain-basement,7529
portrayal,1214
ultra-provincial,1215
Oscar-winners,12450
telescope,1216
bubbly,1217
cared,14448
highlighted,21661
her,1218
profanities,11952
bristles,1219
Beatnik,1220
rough,13018
Alain,11953
hey,1221
sides,12648
myths,11955
rumbles,1222
mindless,1223
futile,11956
sealed,1224
upstaged,16276
hem,1225
springboard,11958
bubble,1226
tireless,1227
Stirs,1228
wheezing,14450
hookers,11960
survives,1230
One,19845
abhorrent,19598
complete,11962
mourns,11963
gliding,11964
Gollum,1231
prurient,3747
Alternately,1233
fiendishly,11965
societal,1234
fang-baring,186
Bicentennial,11966
hamfisted,11967
plucks,11968
survived,1236
Harry,11969
clones,11970
prep-school,11971
technologies,11972
botch-jobs,18308
with,1237
plucky,777
handsome,1238
abused,1239
pull,1240
rush,1241
Almodóvar,11975
monopoly,1242
Rodriguez,1243
House,1244
tripe,1245
robustness,1246
Woo,16281
Scene-by-scene,19314
ruse,1247
putters,1248
taught,16282
involvingly,11978
dirty,1249
structure,15367
abuses,1250
Close,11980
politically,11981
pulp,1251
touchstone,1252
regimes,11982
patois,1253
gone,11984
gong,11985
Oft-described,10895
fright,1255
gratuitous,1256
ai,7724
certain,11989
accents,11990
Cinderella,1257
am,11992
watches,1258
an,11994
blurred,17164
How,11995
hand-drawn,7746
anti-Harry,11997
ensuing,1259
at,7754
follow-up,1260
laboratory,1261
watched,1262
tranquil,1263
jargon,1264
tremble,1265
dampens,1266
cream,1267
Real,1268
Denlopp,1269
collie,12004
self-referential,12005
ideally,1270
Gangster,18186
Read,1271
Kidnapper,1272
sanguine,1273
Shorty,1274
sympathetically,1275
Altman-esque,1276
introspection,1277
tight,1278
Watson,1279
unparalleled,1280
Atlantic,1281
adventues,12011
benefited,12012
friggin,1282
fresh-squeezed,21302
puppy,1283
Lady,1284
Asian,7319
no-surprise,1286
Kurdish,7844
drive-thru,7850
harks,12661
annex,12019
forgettable,12020
seriousness,7872
middling,12022
dramas,11587
forgettably,12023
bucked,14669
Clooney,12025
infirmity,1287
freely,18641
tricky,1288
menace,1957
Armenian-Canadian,12027
snagged,12028
Mothman,12029
omnibus,1289
tricks,1290
mask,1291
Tanovic,1292
Violent,12031
Street,12032
mass,1293
Deeds,8503
hushed,16289
\*\*\*\*,1294
sin,18427
sensibility,1295
original,12033
overeager,12034
Canada,12035
retch,1296
Benjamins,12036
sci,1297
consider,12038
discernible,14427
caused,1298
beware,1299
cresting,20067
weariness,12040
excrescence,20254
recapturing,1300
debris,1301
subtle,18250
Petrovich,1302
welfare,1303
dogged,18194
urbane,10906
wash,10933
slash-dash,14460
causes,1305
Sorcerer,1306
action-and-popcorn,1307
taxicab,1308
Schaefer,1309
number,12264
tinsel,1310
pornographic,12045
look-see,12046
tv,1311
Barbara,20069
illustrates,12047
Evil,12048
techno-horror,1312
to,1313
tail,1314
nature\/nurture,14836
chewing,1315
messing-about,1316
Kingsley,12050
dressing,12051
smile,12052
spaniel-eyed,19338
actor\/director,20070
passed,20578
norm,1317
6-year-old,15966
Reader,20403
paying,20071
Scarcely,1318
laziness,12668
prechewed,1319
overpowered,1320
synchronized,19684
puzzled,12055
72-year-old,12056
Bettany\/McDowell,1321
wavers,1322
detention,1323
documentaries,1324
puzzles,12058
Informative,1325
Vibes,5096
candid,12060
diary,1326
interpreting,8120
-LRB-,16296
labor,18400
Assassin,1327
mind-numbing,1328
Frequent,1329
`,12065
Mandy,20943
knucklehead,12066
cable,1330
accompanying,8159
shenanigans,1331
sluggish,16297
heist,1332
laying,12070
joined,1333
insufficiently,1334
large,1335
pesky,1336
sand,1337
sane,1338
pabulum,19179
Transforms,1339
resoundingly,14468
small,1340
Soldiers,12073
dodges,1341
fluent,16950
sank,1342
Flaccid,12074
abbreviated,1343
intelligibility,1344
shockers,1345
foundation,201
Middle-earth,1347
restage,14469
situates,12076
Should,1348
past,1349
discomfort,21163
didacticism,11836
violated,19994
displays,1350
pass,1351
Reyes,1352
Re-Fried,12079
investment,1353
Sylvie,1354
linear,16301
trick,3768
hormonal,1356
clock,1357
Giovanni,1358
section,12081
corporate-sports,1359
videologue,12677
Bielinsky,12084
discourages,15881
Cliches,19814
succinct,12085
scientists,1360
destin,17575
avenues,12086
apply,21084
method,12087
contrast,12088
revealing,12089
undeterminable,1361
full,1362
hash,1363
too-extreme-for-TV,1364
Charlie,1365
skeeved,12091
poses,11216
diapers,1366
portrays,1367
hours,12094
thrillers,3770
sleep-inducingly,1369
Someone,18203
scheming,16070
unrewarding,1371
corniest,1372
rag-tag,12097
dramatist,12098
legend,1373
Silence,1374
melancholic,1375
solid,17943
melancholia,1376
three-ring,14742
Black-and-white,12101
Justine,1377
embarrassed,18475
experience,1378
pics,12103
prior,1379
travails,1380
strikingly,16923
pick,8464
action,12106
moulds,1381
luck,16270
sweetness,12107
weirder,1382
skippable,1383
robbery,17333
Laced,12108
via,8485
followed,1385
ours,16971
slash-fest,1386
grubbing,1387
vim,12110
conspiratorial,12111
Splat-Man,12112
revelled,8521
pulls,1388
cynics,1389
Kurds,12114
mistress,16307
Lacey,12115
sexiness,12116
Payne,7333
subculture,12117
funny\/gritty,1391
stuttering,19360
Glass,12682
enliven,1392
9-11,10914
sub-par,20079
cheapo,10903
Turturro,18211
utilizes,17737
archives,12120
modicum,18112
6,1395
Russian,12121
greasy,16309
overstays,12123
more,1396
teen,12125
Dick,14478
door,1397
Spader,1398
woe-is-me,12126
substances,1399
inquisitiveness,8622
portrayals,1400
company,1401
one-sided,1402
big-name,1403
telephone,20081
Lang,18149
tested,1404
lameness,1405
Maelstrom,10915
Velma,1407
learns,15704
Gheorghiu,12132
uncool,1408
dislike,12685
negativity,1409
exposing,1410
evolves,8671
keeping,12137
pleasing,7337
guru,21145
centered,19191
Raja,1412
science,12138
Lavishly,10271
shelves,10918
long-winded,1413
achieving,19534
abundant,12140
Laggard,1414
mall,12141
cheese-laced,12142
sent,12686
evolved,12143
learn,1415
converts,20086
blarney,12145
male,12146
Your,1416
superstitious,17030
immerse,15086
beautiful,12147
bogs,1417
antagonists,1418
impacts,12148
scan,1419
reincarnation,1420
bestial,14483
neglected,12149
boatload,12150
lovable-loser,1421
states,12152
Harmless,12153
recognized,15978
fiercely,1422
saintly,20905
elbowed,12154
sense,12155
schoolgirl,1423
transcendent,12156
Campanella,12157
scar,1424
dress,12158
tapestry,12159
painterly,18219
huge,1425
respective,1426
go-round,12162
weirdness,11149
Land,18154
fruition,12163
dismissed,1428
decisively,12164
the-night,12552
musicians,1429
freshly,8828
clink,12166
fizzability,1430
heel,18771
Election,18165
creature,12167
unburdened,12168
aplenty,8852
intended,1431
includes,20285
resuscitate,17676
Villeneuve,12171
Sleepers,12172
Grainy,1432
fatalist,14487
soundtrack,12173
reserving,1433
often-cute,1434
plane,12174
director,12252
developmentally,12692
waves,1435
punchier,1436
backyard,12176
ethics,1437
authentic,1438
Unspeakable,1439
Complete,14488
refuse,1440
unflappable,10928
resemble,1441
loud,16318
twisting,1442
rowdy,12178
powerful,21455
Richly,1443
comedy-deficient,12180
character-oriented,12181
curmudgeon,8967
fundamental,1444
overcooked,1445
